movieId,year,genc
68662,1992,[1]
68664,1992,[1 0]
68667,2007,[1 0]
68674,2008,[0]
68676,1971,[5 7]
68685,2008,[ 0 10  3  2]
68690,2007,[ 0 14]
68749,2008,[1 3]
68791,2009,[4 8 9 2]
68793,2009,[ 4  1 19]
68831,2006,[ 4  7  0  3 12]
68833,2007,[7]
68835,2008,[ 8 11 14  3]
68838,2008,[7]
68843,2009,[4 1 6]
68848,2008,[8 1 5 3]
68853,1951,[16]
68855,1950,[ 4  8  3 16]
68858,2009,[0 3]
68865,1966,[1 5 3]
68868,1967,[1]
68872,1946,[ 0 12]
68874,1975,[0]
68884,2007,[1 3]
68886,2006,[1 3]
68890,1943,[1]
68892,1974,[ 1  0 11 10  3]
68897,1980,[1]
68899,1925,[ 1  6 10  9]
68901,2007,[0]
68915,1972,[4 5 2]
68919,1963,[3]
68921,1942,[ 0 17]
68923,2007,[6 2]
68932,2009,[ 0 14]
68941,2009,[0 6 2]
68943,2002,[1 0]
68945,1997,[ 4 15 10  9]
68952,2009,[1 6]
68954,2009,[ 8 15 13  0]
68956,1960,[1 0]
68959,2005,[ 4  8 15  0]
68963,2008,[1 3]
68965,2009,[ 1 14]
68967,2008,[0]
68974,1928,[1 3]
68976,1971,[0 3]
69005,1933,[1 0 3]
69007,1968,[16]
69027,2009,[8 1]
69039,1941,[1 3]
69042,1938,[4 9]
69061,2009,[0]
69069,2009,[1]
69072,1948,[13  5  0]
69075,1997,[1]
69088,1965,[ 7  0 12]
69093,2009,[8 1]
69103,2009,[0]
69118,2009,[ 0 10]
69122,2009,[1 5]
69131,2008,[4 5 0 2]
69134,2009,[ 0 11]
69136,1978,[ 4  1  5  0 14  2]
69140,2006,[5 0 6 2]
69155,1955,[5 0]
69159,2006,[5 0 2]
69169,1948,[ 1 14]
69187,2009,[ 1  0 14]
69195,1955,[ 1  3 16]
69199,2008,[ 1 14]
69201,2000,[1 3]
69203,2003,[1 5 0]
69211,2005,[1 6]
69213,1991,[15  1]
69217,1934,[ 4  8  5  3 16]
69219,1976,[1]
69222,1971,[1]
69224,1997,[1 0 3]
69227,1993,[13  1]
69231,1998,[1 0]
69233,1919,[0 3]
69241,1980,[0]
69243,2007,[0 3 2]
69251,2006,[ 0 11]
69253,2009,[1 3]
69255,2007,[1 0]
69269,2005,[ 1 14  3]
69275,2009,[4 8 1 6]
69278,2009,[4 8 1 9]
69280,2008,[1]
69284,2008,[1]
69299,1931,[0]
69302,2008,[0]
69304,2009,[ 1  0 11]
69306,2009,[5 0 2]
69310,2004,[1 0]
69324,2008,[ 4  0 12]
69332,2006,[10  2]
69336,2009,[1 0 3]
69339,2006,[6]
69341,2006,[6 2]
69354,1942,[ 2 12]
69356,1979,[ 4  0  2 12]
69358,2008,[0]
69361,2008,[ 5  0 10]
69370,1978,[4]
69372,2007,[1 9]
69374,1993,[0 3]
69379,2006,[8 0 2]
69381,1991,[4 5 2]
69387,1961,[0 3]
69394,2008,[5 0]
69406,2009,[1 3]
69419,1963,[6 9]
69421,1973,[4 5 0]
69429,1960,[0 3]
69432,2006,[7]
69436,2009,[8 1]
69438,2007,[1 0]
69442,1960,[1]
69444,1955,[ 5  0 17]
69446,1966,[1 3]
69448,2007,[1]
69451,1992,[6 9 2]
69453,1975,[8 9]
69458,2008,[7]
69460,1960,[7]
69464,2000,[0]
69466,2006,[1 0 3]
69469,2009,[15]
69475,1967,[0]
69481,2008,[ 4  0  2 12]
69483,1963,[1 0]
69485,1935,[ 4  0 10  3  9]
69487,1958,[0]
69489,1970,[ 1 12]
69493,2008,[ 4  5 10  2]
69495,2007,[0 3]
69498,1950,[0]
69500,1976,[1]
69503,1983,[1]
69506,1990,[6]
69509,1915,[4 8 0 6 2]
69516,2009,[ 5  0 17]
69518,2007,[1]
69521,2007,[ 7 14 12]
69524,1989,[4 8 2]
69526,2009,[ 4  8  9 19]
69529,2009,[7]
69542,1991,[8 0]
69552,2008,[1 0]
69559,1950,[ 5  0 17 10]
69565,2007,[7]
69569,1957,[0]
69574,2008,[ 0 11]
69604,2009,[1 3]
69606,2009,[ 1 11  3]
69609,2006,[0]
69611,1975,[ 5  0 10  2]
69626,1953,[0]
69640,2009,[5 0 2]
69644,2009,[ 4  8 15 13  1  3]
69652,2008,[ 0 12]
69654,2009,[4 0 2]
69666,2009,[0]
69670,1991,[9 2]
69674,1951,[ 5  0 17]
69677,1947,[0 3]
69685,2002,[15  1]
69687,1955,[1]
69689,1989,[ 8 15 13 11]
69699,1984,[1 0]
69701,1954,[0 3]
69704,2006,[ 8  1 11  6]
69706,1997,[7]
69708,2003,[7]
69712,2009,[0]
69714,2009,[ 4  1 14]
69720,2006,[1 0 6]
69722,1985,[13  1 11]
69729,2000,[ 1  0 14  3]
69732,2004,[ 4 15  6]
69744,1931,[1 5 0 3]
69746,2009,[ 4  8 15  6]
69748,1992,[ 4  8  1 11  3]
69753,1942,[0]
69755,1934,[ 3 16]
69757,2009,[1 0 3]
69761,1994,[0]
69766,1999,[7]
69768,1935,[0 3]
69771,1927,[0 3]
69773,1949,[0 3]
69784,2009,[1]
69786,2009,[7]
69788,2009,[7]
69792,1968,[5 0]
69800,1995,[5 0 2]
69803,1975,[ 8 15 13  1]
69805,2008,[ 4  8 11]
69809,2008,[11  9]
69811,2005,[1 0]
69818,2008,[ 0 11  3  2]
69821,1994,[4 0]
69830,2009,[7]
69842,2008,[1 0 3]
69844,2009,[ 8 11 10  3 19]
69849,1977,[ 0 12]
69856,1986,[0 3]
69858,1984,[0]
69860,2007,[ 0 12]
69864,2006,[7]
69873,1998,[13  1 11  9]
69878,2009,[7]
69880,1996,[ 0  6 10  2]
69904,2006,[0 2]
69906,2000,[0 6]
69908,1966,[0]
69911,1954,[ 0  3 12]
69917,2002,[1]
69919,2007,[0]
69926,1941,[1 3]
69928,1972,[13  1 14]
69931,1973,[0 3]
69934,2008,[1 0 3]
69945,1955,[ 5 10]
69947,1981,[ 4 10]
69949,1985,[5 0]
69951,2009,[ 0 11]
69953,2008,[7]
69957,1990,[7]
69964,1959,[ 4  0 12]
69971,1972,[0]
69974,2008,[6 2]
69979,2002,[0]
69981,2009,[5 0]
69986,1994,[0]
69988,2009,[1]
69992,2007,[1 0 3]
69995,2008,[0]
70008,2006,[1 0]
70015,2009,[5 0]
70032,2008,[1]
70046,1973,[ 6 10]
70048,1991,[1]
70050,1986,[4 5 0]
70062,1998,[5 0 2]
70064,2009,[4 2]
70088,1973,[0]
70093,2009,[3]
70102,2008,[8 0]
70118,1970,[8 2]
70121,1934,[16]
70126,2002,[7]
70128,2001,[1 5 2]
70130,1980,[0 3]
70133,2009,[1 3]
70146,1955,[16]
70148,1935,[ 5 16]
70152,2005,[7]
70155,1921,[1]
70157,1943,[ 1 14  3]
70159,2009,[ 0  6 10  2]
70173,1992,[0]
70175,2008,[5 0]
70181,1935,[ 4  3 16]
70183,2009,[1 0 3]
70186,1984,[0]
70188,1960,[0 3]
70197,2008,[7]
70201,1988,[1]
70204,1949,[4 0 3]
70206,2009,[5 6 2]
70208,2009,[6 2]
70223,1952,[ 4  8  1  3 12]
70227,2006,[6 2]
70229,2008,[0 6 2]
70235,2003,[0]
70237,2009,[0]
70282,2009,[ 8 13 11  9]
70286,2009,[10  9  2]
70293,2009,[1 0 3]
70295,2008,[7]
70301,2009,[5 0 2]
70305,2009,[ 8 13 11  9  2]
70315,2009,[1]
70318,2005,[10  2]
70331,2008,[1]
70334,2009,[ 1  0 14  3]
70336,2009,[4 8 9 2]
70342,2008,[ 0 12]
70344,2009,[1 0]
70355,1990,[0]
70361,2009,[4 2]
70366,1987,[1 6]
70370,1983,[0]
70374,2000,[1]
70377,1950,[ 0 17  3  2]
70410,2009,[ 0 10  2]
70418,1999,[ 0 14  3]
70421,1984,[0]
70423,1985,[0]
70425,1999,[1 3]
70432,2000,[0 2]
70451,2008,[ 4  0 12]
70465,2008,[4 5 0]
70488,2000,[8 7]
70490,1934,[ 4  8 16]
70492,1936,[16]
70495,2007,[4 1]
70497,2008,[8 1 5 0]
70500,2001,[7]
70507,2007,[ 1  0 11]
70511,1934,[16]
70513,1934,[ 3 16]
70517,1984,[13  1]
70521,2008,[ 0 11  3  9]
70529,1999,[ 1 11]
70531,1934,[ 4  3 16]
70533,2007,[ 4 15  9]
70535,2000,[15  1  3]
70537,1978,[0]
70541,1955,[0 3]
70543,1933,[0]
70545,2008,[1]
70549,1992,[0]
70559,2008,[4 5 0 2]
70562,2008,[1 0 3]
70565,2009,[1]
70567,2009,[0 3]
70571,2005,[1]
70587,2009,[1 9]
70591,2001,[4 0]
70593,1995,[5 0]
70595,1976,[1]
70597,2008,[1 3]
70599,2009,[0 3 9]
70607,2008,[4 1 6 2]
70609,2005,[0]
70611,2004,[0]
70629,1992,[0]
70637,2007,[0 3]
70641,2009,[1]
70643,2009,[ 1  0 14]
70649,1989,[0]
70656,2008,[7]
70659,2006,[7]
70661,2008,[1 0 3]
70663,2009,[1 3]
70670,1966,[ 5  0 17]
70678,2006,[0]
70682,2008,[ 1  0 14]
70684,1987,[0]
70687,2009,[1 7 0 3]
70689,1950,[ 5  0 17]
70695,2008,[0 6 2]
70697,2009,[ 4  8 13 11]
70703,1992,[8]
70706,2009,[4 0]
70708,2009,[ 0 10]
70712,1957,[8 0]
70722,1995,[0 3]
70724,1949,[ 5  0 17]
70726,2008,[0]
70728,2009,[4 1 0 2]
70730,2007,[0]
70740,2007,[1 0]
70742,2008,[7]
70751,2000,[0]
70762,2006,[1]
70769,2004,[ 0 11  3  2]
70789,1951,[0 3]
70792,1951,[16]
70795,1936,[ 5  0 10]
70797,1932,[8 5 0]
70800,2007,[7]
70802,2008,[ 8 11  3]
70804,1938,[7]
70806,1938,[7]
70817,1997,[4 8 2]
70819,1932,[ 5  0 10  2]
70821,2006,[7]
70824,2009,[6 9 2]
70826,2006,[6]
70828,2004,[7 0 9]
70831,2006,[7 0]
70833,1929,[0]
70839,2009,[ 0 10  3]
70843,2009,[ 0 10  3]
70846,2008,[0]
70849,1962,[5 2]
70862,2008,[7]
70864,2007,[1 5 6 2]
70867,2009,[ 1 10]
70869,2009,[ 0 10  3]
70871,1936,[0 3]
70877,1955,[8 0]
70880,1966,[0]
70887,2009,[6 2]
70889,1976,[1]
70891,2009,[ 0 10  3]
70898,2009,[1]
70912,2008,[0]
70914,1954,[4 8]
70920,2009,[1 3]
70924,1979,[0 3]
70927,2007,[1 0]
70932,2009,[1]
70946,1990,[11  6]
70948,1994,[7]
70958,2008,[ 0 14  3]
70961,1964,[ 1  5  0 10]
70964,2008,[7]
70968,2009,[1 0]
70970,2008,[ 0 12]
70976,2007,[0 3]
70978,1987,[1]
70984,2009,[1]
70988,1996,[0]
70990,1996,[0]
70992,2007,[0]
70994,2009,[6 2]
71007,2009,[4 0 9]
71011,1943,[ 2 12]
71014,1946,[ 5  0 17]
71017,1995,[0]
71027,1982,[1 0 3]
71029,2009,[7]
71033,2009,[ 5  0 10  3  2]
71047,1981,[7]
71057,2009,[ 8 15  9]
71065,2009,[1]
71067,1966,[1 6]
71069,2009,[4 5 0]
71094,2007,[1 5]
71096,1985,[5 0]
71102,1933,[4 8 2]
71104,1940,[1 0 3]
71106,2009,[1 9]
71108,2009,[ 0 10]
71110,2002,[1 0]
71112,2009,[1 0 3]
71114,2009,[1]
71116,2003,[7]
71129,2009,[ 4  8 15 11  9]
71131,2007,[7]
71133,2009,[4 1 2]
71135,2009,[6 9 2]
71139,2008,[8 0 3]
71141,1997,[4 1 5 2]
71143,1935,[ 0 11  3]
71147,1955,[0]
71152,2009,[ 0 11 10]
71154,2007,[4 0 2]
71156,2009,[4 1 0]
71158,2008,[15]
71160,2009,[ 4  8 11]
71164,1953,[1]
71168,1959,[5 6 3]
71170,1972,[0]
71178,1956,[0]
71180,1977,[0]
71182,1975,[ 0 12]
71184,2008,[7]
71187,1923,[1]
71189,1931,[ 1 14]
71199,1968,[0]
71201,2007,[1]
71203,2009,[6]
71205,2009,[1 6 9 2]
71211,2009,[1 5 0 2]
71216,1929,[ 0 14  3]
71237,1996,[0]
71239,2008,[0 6 2]
71241,1955,[ 4  8  0  3 16]
71243,1949,[ 5  0 17  3]
71246,2009,[0]
71248,2009,[1]
71252,2009,[6 2]
71254,2009,[4 9 2]
71264,2009,[15 13 11 19]
71266,1994,[0 3]
71268,2009,[1 0]
71276,1993,[0]
71278,1932,[8 1]
71280,1959,[0 2]
71282,2008,[7]
71285,2009,[1 0]
71300,1969,[0]
71302,1958,[1 9]
71304,2009,[0 6]
71318,2007,[ 8 15  9]
71322,2009,[0]
71325,2009,[1 0 3]
71327,2009,[0 3]
71341,2009,[6]
71343,1953,[17  2]
71348,2009,[5 0]
71350,1952,[ 5  0 17  3  2]
71357,2005,[0 3]
71361,1998,[5 0 3]
71363,2004,[1]
71372,2005,[6]
71374,2005,[6]
71376,2006,[2]
71379,2009,[6 2]
71382,2008,[0]
71384,1948,[0]
71386,1956,[ 1 11]
71390,2008,[7]
71402,1954,[1]
71404,1960,[ 8 11]
71409,2009,[5 2]
71413,1937,[1 0 3]
71416,1941,[ 1 14]
71418,2008,[0]
71426,1970,[ 6 10  2]
71429,2009,[1 0]
71433,1964,[ 8  5  0 16]
71438,2008,[0]
71442,1952,[1 0]
71444,1957,[ 0 14  3]
71446,1963,[0]
71448,1975,[1]
71450,2009,[7]
71453,1949,[7 0]
71458,1969,[16]
71460,2009,[4 3]
71462,2009,[7]
71464,2009,[1 0]
71466,2009,[1 0]
71468,2009,[ 4 11  9]
71472,1912,[15  1]
71474,1983,[ 8 11  2]
71482,2009,[ 4  1 11]
71484,2009,[15  9]
71486,2008,[4 5 0]
71488,1983,[6 2]
71490,2009,[0 6 2]
71494,2009,[ 4 15  1  6  2]
71497,1965,[ 0 12]
71500,2007,[1 6 2]
71503,2009,[6]
71518,2009,[1 0]
71520,2009,[1]
71522,2008,[7]
71525,1942,[1]
71530,2009,[4 9 2]
71533,2009,[4 1 5]
71535,2009,[4 1 6]
71537,2009,[ 1  0 14  3]
71542,2009,[7]
71545,1991,[0]
71550,2008,[ 1  0 10]
71556,2008,[1 5 6]
71558,1945,[1]
71560,1950,[8 1]
71571,2009,[6 2]
71573,2009,[ 4  5  0 10  2]
71575,2008,[1 0]
71579,2009,[0 3]
71582,1998,[0]
71591,1952,[ 8  1 14]
71606,1983,[11 14]
71619,2009,[0]
71634,1935,[0]
71638,2006,[0]
71640,2008,[7]
71650,1980,[7]
71653,1975,[5 0]
71664,1955,[1]
71668,2009,[1 3]
71670,2009,[1]
71675,2009,[1]
71677,2009,[1 0]
71685,1927,[0]
71688,2007,[1 0 3]
71691,2008,[4 0 2]
71693,1963,[0 3]
71695,1928,[5 0]
71697,1934,[0 3]
71700,2008,[6]
71702,2006,[3]
71705,1917,[1 3]
71707,2001,[15  1 14  3]
71709,1984,[0]
71717,1934,[ 0  3 12]
71719,1938,[1 3]
71726,2009,[15  1]
71728,1992,[1 9]
71730,2008,[7]
71732,2008,[1 6]
71736,1991,[0]
71738,1941,[ 0 17]
71740,1951,[ 8 11 14  3]
71743,1928,[0 3]
71745,2009,[ 8 13  0 11 19]
71748,2007,[ 0 14]
71750,1966,[0]
71755,1967,[0]
71758,1960,[0]
71760,1975,[ 0 11  3]
71762,1979,[7]
71765,2006,[7]
71779,1976,[ 4  0 12]
71792,1918,[ 1 12]
71795,1952,[5 0]
71804,1984,[1 0 3]
71806,1989,[0]
71808,1988,[4 0]
71810,1998,[ 4  8  0 12]
71817,2009,[7]
71821,2009,[13]
71823,2009,[0 3]
71838,2009,[0 2]
71840,1950,[4 8 3]
71851,1971,[6 9]
71865,1993,[0]
71867,2009,[0]
71873,1993,[4 8]
71876,2009,[0]
71878,2009,[6 2]
71888,1989,[0 3]
71899,2009,[15  1  0]
71902,2009,[0 3]
71910,2009,[4]
71926,2009,[1 0]
71928,2009,[0 3]
71931,1969,[ 0 12]
71933,1964,[ 8  0 12]
71936,1956,[0]
71938,1966,[ 0 12]
71940,1966,[0]
71942,1952,[0]
71966,1948,[0 3]
71970,1944,[8 1 3]
71973,1977,[0]
71976,1959,[8 3]
71978,1926,[0]
71980,1930,[1 0 3]
71986,1968,[ 7 12]
71989,1964,[0 3]
71991,2008,[0]
71993,2009,[11]
71995,2008,[4 6 9]
71999,1924,[ 4  8  0 11  3  9  2]
72001,1924,[1]
72011,2009,[0 3]
72013,2000,[0]
72016,2005,[7]
72018,2004,[5 7]
72022,1980,[0]
72027,1990,[ 0 12]
72030,2005,[7]
72032,2006,[7]
72035,1982,[15  1 11]
72037,1989,[15  1 11]
72039,2008,[0]
72041,2009,[1 6]
72043,2009,[15  1  9]
72045,2000,[5 0]
72090,1951,[17]
72092,1956,[10  2]
72094,2007,[0]
72096,2005,[0]
72100,1974,[1]
72102,2004,[15  7  0 11]
72104,1989,[15  0 10  9  2]
72109,2009,[4 1 6 3]
72113,2008,[0]
72117,1935,[0 3]
72124,1990,[0]
72129,2009,[ 5  6 10  2]
72131,2009,[ 7 14 19]
72142,2008,[4 1 0 3]
72153,1993,[0 3]
72156,1997,[11]
72159,2006,[1 0]
72161,1953,[ 4  5  0 17]
72163,1967,[ 8  3 16]
72165,2009,[ 4  8  1 11  6  2]
72167,2009,[4 5 0 2]
72169,2009,[1 7]
72171,2009,[4 1]
72176,2009,[1 5 0]
72178,2005,[ 1  0 12]
72204,2006,[ 6 10  2]
72209,2009,[ 4 15 13  9]
72212,1937,[1]
72216,1980,[1]
72224,2009,[1]
72226,2009,[ 8 15 13  1  5]
72228,2009,[0]
72235,1995,[0]
72249,2009,[0 3]
72258,1995,[4 1 5 2]
72261,1995,[15 14]
72263,2000,[1]
72265,2009,[0 3]
72267,2000,[0]
72273,1961,[1]
72276,1959,[8]
72281,1969,[0]
72283,1928,[ 0 12]
72287,2003,[0]
72290,1928,[ 0 12]
72292,1963,[0]
72294,2009,[15 13  0 11 19]
72298,1952,[ 4  0 16]
72300,1970,[0]
72302,1933,[ 0 12]
72304,1943,[7 0]
72308,2009,[4 8 0 9]
72310,1968,[0]
72315,1916,[ 3 16]
72321,2009,[7]
72327,1958,[ 5  0 17  2]
72330,2009,[0]
72332,2009,[ 8  1  7 11]
72334,2005,[7]
72336,1940,[1]
72340,1942,[ 1 10]
72342,2006,[1]
72344,1922,[0 3]
72356,2009,[15 13  1 11]
72360,2003,[ 4 15 11]
72363,1924,[8 0]
72367,2009,[0]
72369,2009,[4 0]
72378,2009,[4 0 9 2]
72380,2009,[ 0  6 10  9  2]
72386,2009,[0 3 2]
72388,1997,[0 3]
72393,2009,[ 6 10  9  2]
72395,2009,[0]
72400,1949,[ 5  0 17  3]
72405,2009,[5 0]
72407,2009,[ 0 11  6  3  2]
72424,2002,[4 2]
72479,2009,[ 0  3 12]
72483,2008,[0 3]
72485,2008,[0]
72489,2009,[4 5 0 2]
72491,2009,[1 5 0]
72505,2004,[4 8]
72507,2006,[4 2]
72512,2006,[1]
72516,2007,[8]
72524,1973,[ 7 14]
72537,2006,[4 2]
72552,1984,[1 0]
72554,2009,[4 0]
72557,2008,[1 2]
72559,1977,[8 1]
72571,1972,[10  9  2]
72574,2007,[4 0 2]
72583,1987,[11]
72585,1935,[1 3]
72587,1972,[ 0 14  3]
72589,1955,[0 3]
72591,1998,[4 2]
72593,2001,[4 5 2]
72601,2009,[ 4  8 15  1  2]
72603,2009,[15]
72605,2009,[ 0  2 12]
72607,1970,[1 0]
72609,1982,[7]
72612,1980,[15  1]
72618,1998,[13  0]
72621,2004,[15  0]
72624,2007,[0]
72626,1919,[ 1 16]
72628,2008,[6 2]
72630,2008,[9]
72632,2009,[0]
72634,2007,[7]
72637,2006,[ 8 15 11]
72641,2009,[0]
72643,1934,[1 0]
72645,1988,[7]
72647,1970,[0]
72649,1971,[1 0]
72651,1928,[1]
72653,1969,[0]
72657,1977,[ 0 12]
72668,2001,[4 1 5]
72670,2008,[6 2]
72672,2009,[4]
72674,1919,[0 3]
72678,1971,[0]
72681,1953,[ 0 12]
72683,1931,[0]
72692,1999,[15  1 11]
72694,2009,[0]
72696,2009,[1]
72698,2004,[4 0 3 2]
72701,2009,[ 8 15 13  1  9]
72703,2008,[0]
72712,2009,[7]
72714,2006,[7]
72718,2008,[0]
72720,2009,[0]
72722,2008,[4 5 0 2]
72724,2009,[4 5 2]
72726,2008,[0]
72731,2009,[ 5  0 11  6  2]
72733,2009,[0]
72735,1996,[ 0  3 12]
72737,2009,[15 13 11 14  3]
72741,2009,[0]
72751,1961,[16]
72762,2009,[4 0 2]
72764,2009,[1 6]
72777,1986,[6 9]
72781,2006,[1 7]
72784,1986,[6 2]
72787,2009,[1 6]
72815,2008,[7]
72822,2007,[0]
72833,2008,[8 0 3]
72840,1991,[4 2]
72844,1930,[7 0 3]
72846,1970,[0]
72848,1959,[0]
72850,1984,[0]
72852,1963,[4 5 0]
72854,1924,[0 3]
72856,1948,[ 0 17]
72866,1965,[0]
72870,1955,[0]
72872,1995,[4 5 0]
72874,1997,[4]
72876,1931,[0]
72878,1946,[0]
72880,1963,[0]
72883,1966,[1 3]
72885,1938,[0]
72897,1928,[0 3]
72899,2002,[0 3]
72904,2006,[0]
72906,1965,[0]
72908,1947,[0 3]
72910,1987,[0]
72913,2009,[7]
72915,1968,[15 14]
72919,2009,[1 5 0 3]
72921,1916,[11  3]
72923,1976,[4 0]
72925,1987,[15 13]
72927,2007,[15]
72929,2000,[ 6 10  2]
72931,1981,[15]
72934,1942,[1]
72936,1945,[1 3]
72947,2009,[1 3]
72949,2006,[0]
72953,2007,[ 1  0 14  3]
72956,2008,[1]
72958,2008,[6]
72960,2009,[0]
72980,2009,[0 3]
72982,2009,[ 4  8 11]
72995,1972,[ 5  0 10]
72998,2009,[ 4  8  9 19]
73000,2009,[ 0 14  3]
73002,2006,[5 0 2]
73008,2001,[ 0  3 12]
73010,2005,[1 3]
73015,2009,[1 3]
73017,2009,[ 4  5 10  2]
73023,2009,[0 3]
73025,2008,[4 2]
73027,2009,[0]
73031,1978,[1]
73042,2009,[15 13  1 14]
73049,2009,[ 4  5  0 11  3]
73051,2007,[0 3]
73056,1915,[0]
73060,2005,[1]
73064,1978,[0]
73086,1943,[17  2]
73089,2009,[ 0 10]
73099,2001,[0]
73101,2009,[ 1  0 11]
73106,2009,[1]
73109,1956,[0]
73111,1970,[ 1 16]
73114,1956,[ 4  8  0 12]
73117,1964,[1 0 3]
73121,1998,[ 4 11  6]
73123,1998,[4 8 0]
73125,1925,[1 0]
73133,2008,[7]
73135,2007,[1 0]
73137,1925,[5 0 3]
73139,1974,[1 0 2]
73143,1945,[7]
73145,1945,[1 0 3]
73148,1999,[4 3 9 2]
73150,1999,[4 2]
73152,1936,[0]
73154,1941,[0 3]
73158,1925,[ 8  3 16]
73160,1988,[1 6]
73162,2000,[0 2]
73165,1997,[1 5 2]
73168,2009,[0 6 2]
73170,2007,[ 1 14  3]
73183,1973,[5 0 2]
73185,1972,[4 5 0]
73188,1936,[0]
73194,1982,[0]
73196,1949,[0]
73198,1934,[7]
73200,1934,[1 3]
73202,1982,[0]
73204,1939,[0]
73208,2006,[1 0 3]
73211,2008,[6 2]
73224,2009,[15 13]
73226,2008,[7]
73228,2000,[4]
73230,2000,[4 0]
73232,2007,[0]
73234,2009,[4 0 2]
73236,2009,[4]
73240,2007,[1 0 3]
73245,1955,[0]
73256,1988,[0 6 2]
73261,1957,[0]
73266,2009,[1 0 3]
73268,2010,[4 0 6 2]
73270,2009,[0]
73276,2009,[7]
73284,2007,[ 4  0  2 16]
73286,2007,[4 8]
73290,2009,[0]
73304,1994,[1 0]
73306,1990,[1]
73314,2007,[7]
73317,1979,[ 1 16]
73319,2010,[1 3]
73321,2010,[4 8 0]
73323,2009,[ 4  5 10]
73328,2005,[1 0]
73330,1972,[ 5  0 17  2]
73334,1990,[0]
73339,1976,[0 3]
73344,2009,[5 0]
73355,1977,[ 0 11]
73359,1967,[1]
73365,2007,[ 5 11 17  2]
73370,1983,[0 3]
73384,1995,[ 0 10  3]
73386,2009,[5 0]
73390,2006,[ 4 15  0]
73392,2009,[7]
73399,2000,[0 3]
73401,2006,[0]
73411,2009,[ 4  8  9 12]
73413,2009,[1 0]
73416,2008,[0]
73431,2009,[1 5]
73442,2001,[ 4 10  2]
73444,2003,[4 0 2]
73447,1935,[1 3]
73449,1963,[0]
73453,2004,[7]
73457,1952,[0]
73460,1985,[7]
73462,1994,[13  1  0]
73464,2004,[4 5 2]
73466,2004,[4]
73469,2007,[7]
73472,2000,[7]
73475,2001,[4 0]
73478,2004,[6]
73480,1916,[5 0 3]
73488,2009,[4 6 2]
73492,2008,[0]
73494,1936,[1 3]
73499,1994,[4 8]
73501,1958,[1]
73504,2007,[0 3]
73511,2009,[ 5  0  6 10  2]
73513,2004,[0]
73515,2008,[1 3]
73523,2008,[0]
73526,1957,[0]
73529,1999,[1]
73531,1988,[0]
73533,2001,[0]
73569,1987,[4 1 5]
73572,2009,[0 6]
73581,1998,[0]
73587,2009,[1]
73590,2008,[0 3]
73608,1972,[1 0 3]
73614,1977,[5 0]
73617,2009,[0]
73630,1932,[0 3]
73639,1979,[16]
73641,1983,[ 6 10  2]
73664,2008,[ 8 15 13]
73668,2008,[0]
73676,2006,[4 1 0]
73678,1992,[4 8 1 3]
73681,2009,[1 0]
73708,2009,[7]
73710,2008,[7]
73713,2002,[1 0]
73718,2008,[0]
73730,2009,[4 5 2]
73741,2009,[4 5 0 2]
73744,2010,[ 0 14  3]
73754,2008,[7]
73759,2006,[ 4 15  6]
73772,1992,[0]
73774,1938,[1 0]
73776,2007,[4 0 3]
73778,1936,[1]
73780,1965,[0]
73782,1943,[0]
73790,1937,[5 0 3]
73804,2008,[ 8 13  1 11]
73808,2008,[5 0 2]
73813,2006,[7]
73818,1996,[1 0 3]
73820,2007,[0]
73822,1984,[1 0]
73824,1977,[0]
73826,1966,[0]
73829,2009,[4 6]
73831,2009,[0]
73834,2008,[2]
73851,1986,[1]
73854,1964,[ 8 15 13 11 14]
73858,2007,[1]
73860,2009,[0]
73862,2007,[7]
73868,2007,[7]
73870,2009,[6 9 2]
73872,2009,[7]
73874,2009,[4 0]
73876,2006,[4 5 0]
73879,2001,[ 4 13  1  3]
73881,2009,[1 0 3]
73883,1990,[ 8 13]
73885,2008,[0 2]
73900,2004,[ 1  0 14  3]
73912,1953,[1]
73914,1970,[4 8 0]
73919,1978,[1]
73922,1992,[1 3]
73929,2010,[ 4 11  6  2]
73954,1943,[ 4  0 12]
73967,1929,[0]
73978,1947,[ 8  0  3 16]
73981,1941,[5 0 2]
73983,2009,[0]
73987,1981,[ 1 16]
73989,1991,[2]
73991,1991,[1 3]
74014,2008,[1 0]
74017,1986,[1]
74056,2001,[7]
74061,2003,[1 0 6 2]
74064,2009,[0 2]
74075,2009,[1 6]
74086,2007,[0]
74089,1960,[13 11 14]
74095,1987,[15 11  6  9]
74097,1914,[ 8  0 12]
74099,1940,[ 4  0  3 16]
74103,1973,[4 5 0 2]
74107,1944,[1]
74109,1935,[1 3]
74111,2008,[ 4  8  0  3 12]
74113,1967,[ 0 12]
74115,2010,[ 4 15 11]
74127,1974,[6]
74129,2005,[ 1  0 11  3]
74131,2010,[0]
74135,2009,[1 0]
74137,1940,[1 3]
74139,2008,[ 4  0  3 12]
74141,1984,[0]
74144,1935,[0]
74148,2008,[7]
74150,2009,[1 0 3]
74152,2006,[1 7]
74154,2010,[1 3]
74156,2010,[0 2]
74159,2004,[0 2]
74161,1935,[ 1  5 10  2]
74164,1924,[5 6]
74204,2007,[4 5 2]
74226,1992,[7 0]
74228,2009,[ 0  6 10  2]
74230,1997,[ 0 12]
74255,1987,[2]
74257,1990,[2]
74261,1960,[ 0 16]
74263,1935,[0]
