MovieID,Title,Genres,Year,Gencode
6024,Breaking Up,Comedy|Romance,1997,0001010000000000000
6025,CB4 - The Movie,Comedy,1993,0001000000000000000
6027,Dogfight,Drama|Romance,1991,0000011000000000000
6031,Imitation of Life,Drama|Romance,1959,0000011000000000000
6035,Pépé le Moko,Crime|Drama|Romance,1937,0000011010000000000
6036,Secret Admirer,Comedy|Romance,1985,0001010000000000000
6037,Summer Lovers,Comedy|Drama|Romance,1982,0001011000000000000
6038,Tune in Tomorrow...,Comedy|Romance,1990,0001010000000000000
6039,"Woman in Red, The",Comedy|Romance,1984,0001010000000000000
6041,Amen.,Drama,2002,0000001000000000000
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin),Documentary,2002,0000000000000010000
6044,Blind Date,Horror|Thriller,1984,0000000001100000000
6047,Dead Reckoning,Drama|Film-Noir|Mystery,1947,0000001000010000010
6051,"Harder They Come, The",Action|Crime|Drama,1973,0000001110000000000
6052,"Horse in the Gray Flannel Suit, The",Children|Comedy,1968,0011000000000000000
6056,Chaos,Comedy|Crime|Drama,2001,0001001010000000000
6057,Biker Boyz,Action|Crime|Drama,2003,0000001110000000000
6058,Final Destination 2,Horror|Thriller,2003,0000000001100000000
6059,"Recruit, The",Thriller,2003,0000000001000000000
6060,"Guru, The",Comedy|Romance,2002,0001010000000000000
6062,Lost In La Mancha,Documentary,2002,0000000000000010000
6063,May,Drama|Horror,2002,0000001000100000000
6064,"Harder They Fall, The",Drama|Film-Noir,1956,0000001000000000010
6066,Murder by Decree,Crime|Horror|Mystery|Thriller,1979,0000000011110000000
6067,Ordinary Decent Criminal,Comedy|Crime,2000,0001000010000000000
6068,Pursued,Thriller|Western,1947,0000000001000000001
6070,Tokyo Decadence (Topâzu),Drama,1992,0000001000000000000
6073,Victim,Crime|Drama,1961,0000001010000000000
6074,Endangered Species,Mystery|Sci-Fi|Thriller,1982,0000000001011000000
6075,"Simple-Minded Murder, The (Enfaldige mördaren, Den)",Drama,1982,0000001000000000000
6077,Evil Under the Sun,Crime|Drama|Mystery,1982,0000001010010000000
6078,Firefox,Action|Sci-Fi|Thriller,1982,0000000101001000000
6080,Forced Vengeance,Action|Adventure,1982,1000000100000000000
6081,Never Play Clever Again (Le Gendarme et les Gendarmettes),Comedy|Crime,1982,0001000010000000000
6082,"Grey Fox, The",Romance|Western,1982,0000010000000000001
6086,"I, the Jury",Crime|Drama|Thriller,1982,0000001011000000000
6088,Jekyll & Hyde... Together Again,Comedy|Sci-Fi,1982,0001000000001000000
6090,Kiss Me Goodbye,Comedy,1982,0001000000000000000
6091,Labyrinth of Passion (Laberinto de Pasiones),Comedy,1982,0001000000000000000
6092,"Last American Virgin, The",Comedy|Drama,1982,0001001000000000000
6093,"Last Unicorn, The",Animation|Children|Fantasy,1982,0110100000000000000
6094,Liquid Sky,Comedy|Sci-Fi,1982,0001000000001000000
6096,Making Love,Drama,1982,0000001000000000000
6100,"Midsummer Night's Sex Comedy, A",Comedy|Romance,1982,0001010000000000000
6101,Missing,Drama|Mystery|Thriller,1982,0000001001010000000
6104,Monty Python Live at the Hollywood Bowl,Comedy,1982,0001000000000000000
6105,Moonlighting,Drama,1982,0000001000000000000
6107,Night of the Shooting Stars (La Notte di San Lorenzo),Drama|War,1982,0000001000000001000
6108,That Night in Varennes (La Nuit de Varennes),Drama,1982,0000001000000000000
6109,One from the Heart,Drama|Romance,1982,0000011000000000000
6111,Paradise,Adventure|Romance,1982,1000010000000000000
6113,Godard's Passion (Passion),Drama,1982,0000001000000000000
6115,Personal Best,Drama,1982,0000001000000000000
6116,"Pirate Movie, The",Adventure|Comedy|Musical,1982,1001000000000000100
6117,Privates on Parade,Comedy|Drama|War,1982,0001001000000001000
6118,Blind Chance (Przypadek),Drama,1981,0000001000000000000
6122,Richard Pryor Live on the Sunset Strip,Comedy|Documentary,1982,0001000000000010000
6123,Sunless (Sans Soleil),Documentary,1983,0000000000000010000
6125,"Secret Policeman's Other Ball, The",Comedy|Documentary|Musical,1982,0001000000000010100
6126,"Veronika Voss (Sehnsucht der Veronika Voss, Die)",Drama,1982,0000001000000000000
6127,Shoot the Moon,Drama,1982,0000001000000000000
6132,"New York Ripper, The (Lo Squartatore di New York)",Crime|Horror|Mystery|Thriller,1982,0000000011110000000
6133,"State of Things, The (Der Stand der Dinge)",Drama,1982,0000001000000000000
6134,Starstruck,Comedy|Musical,1982,0001000000000000100
6139,Tempest,Comedy|Drama,1982,0001001000000000000
6140,Unsane (Tenebre),Crime|Horror|Mystery|Thriller,1982,0000000011110000000
6142,Time Walker (a.k.a. Being From Another Planet),Horror|Sci-Fi,1982,0000000000101000000
6143,Trail of the Pink Panther,Comedy|Crime,1982,0001000010000000000
6144,"Traviata, La",Drama|Musical,1982,0000001000000000100
6145,Venom,Horror|Thriller,1982,0000000001100000000
6146,To Begin Again (a.k.a. Starting Over) (Volver a Empezar),Drama,1982,0000001000000000000
6147,"White Rose, The (Die Weiße Rose)",Drama|Film-Noir,1982,0000001000000000010
6148,White Dog,Drama|Horror|Thriller,1982,0000001001100000000
6151,Yol,Drama,1982,0000001000000000000
6152,"Yor, the Hunter from the Future",Sci-Fi,1983,0000000000001000000
6155,How to Lose a Guy in 10 Days,Comedy|Romance,2003,0001010000000000000
6156,Shanghai Knights,Action|Adventure|Comedy,2003,1001000100000000000
6157,Daredevil,Action|Crime|Fantasy,2003,0000100110000000000
6158,"Jungle Book 2, The",Animation|Children,2003,0110000000000000000
6159,All the Real Girls,Drama|Romance,2003,0000011000000000000
6160,Amandla! A Revolution In Four Part Harmony,Documentary|Musical,2002,0000000000000010100
6162,Gerry,Adventure|Drama,2002,1000001000000000000
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout),Romance|Thriller,2002,0000010001000000000
6164,Lockdown,Drama,2000,0000001000000000000
6170,"Black Stallion, The",Adventure|Children|Drama,1979,1010001000000000000
6173,Into the West,Adventure|Children,1992,1010000000000000000
6175,Messenger of Death,Thriller,1988,0000000001000000000
6178,"Patch of Blue, A",Drama|Romance,1965,0000011000000000000
6179,"Prayer for the Dying, A",Action|Drama,1987,0000001100000000000
6181,"Red Badge of Courage, The",Drama|War,1951,0000001000000001000
6182,"Thrill of It All, The",Comedy,1963,0001000000000000000
6183,Pillow Talk,Comedy|Musical|Romance,1959,0001010000000000100
6184,"Man Who Fell to Earth, The",Drama|Sci-Fi,1976,0000001000001000000
6185,Dark Blue,Action|Crime|Drama|Thriller,2003,0000001111000000000
6186,Gods and Generals,Action|Drama|War,2003,0000001100000001000
6187,"Life of David Gale, The",Crime|Drama|Thriller,2003,0000001011000000000
6188,Old School,Comedy,2003,0001000000000000000
6192,Open Hearts (Elsker dig for evigt),Romance,2002,0000010000000000000
6193,Poolhall Junkies,Comedy|Drama|Thriller,2002,0001001001000000000
6195,Stone Reader,Documentary,2002,0000000000000010000
6196,Cradle 2 the Grave,Action|Crime|Thriller,2003,0000000111000000000
6197,Spider,Drama|Mystery,2002,0000001000010000000
6198,American Heart,Crime|Drama,1992,0000001010000000000
6201,Lady Jane,Drama|Romance,1986,0000011000000000000
6202,Late Marriage (Hatuna Meuheret),Comedy|Drama|Romance,2001,0001011000000000000
6203,Life Stinks,Comedy,1991,0001000000000000000
6204,"Meteor Man, The",Comedy,1993,0001000000000000000
6206,Seize the Day,Drama,1986,0000001000000000000
6207,"Slaughter Rule, The",Drama,2002,0000001000000000000
6208,Teenagers from Outer Space,Horror|Sci-Fi,1959,0000000000101000000
6211,Ten,Drama,2002,0000001000000000000
6212,Bringing Down the House,Comedy,2003,0001000000000000000
6213,Tears of the Sun,Action|Drama|Thriller,2003,0000001101000000000
6214,Irreversible (Irréversible),Crime|Drama|Horror|Mystery|Thriller,2002,0000001011110000000
6215,Laurel Canyon,Drama,2002,0000001000000000000
6216,Nowhere in Africa (Nirgendwo in Afrika),Drama,2001,0000001000000000000
6217,"Safety of Objects, The",Drama,2001,0000001000000000000
6218,Bend It Like Beckham,Adventure|Comedy|Drama|Romance,2002,1001011000000000000
6219,"Hunted, The",Action|Drama|Thriller,2003,0000001101000000000
6220,Willard,Horror,2003,0000000000100000000
6222,Prozac Nation,Drama,2001,0000001000000000000
6223,Spun,Comedy|Crime|Drama,2001,0001001010000000000
6225,King of Kings,Drama,1961,0000001000000000000
6226,"Lost Honor of Katharina Blum, The (Die Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann)",Drama,1975,0000001000000000000
6228,"Talk of the Town, The",Comedy|Romance|Thriller,1942,0001010001000000000
6229,Two-Lane Blacktop,Drama,1971,0000001000000000000
6230,Bang the Drum Slowly,Drama,1973,0000001000000000000
6231,"Benny Goodman Story, The",Drama|Musical,1955,0000001000000000100
6232,Born Free,Adventure|Children|Drama,1966,1010001000000000000
6233,Born Yesterday,Comedy|Romance,1993,0001010000000000000
6234,Equus,Drama|Mystery,1977,0000001000010000000
6235,Europa Europa (Hitlerjunge Salomon),Drama|War,1990,0000001000000001000
6236,Fear Strikes Out,Drama,1957,0000001000000000000
6237,"Glenn Miller Story, The",Drama,1953,0000001000000000000
6238,Green Card,Comedy|Drama|Romance,1990,0001011000000000000
6242,Ring (Ringu),Horror|Mystery|Thriller,1998,0000000001110000000
6244,Salaam Bombay!,Drama,1988,0000001000000000000
6245,Sweet Charity,Comedy|Drama|Musical|Romance,1969,0001011000000000100
6247,Women in Love,Drama|Romance,1969,0000011000000000000
6250,Dreamcatcher,Comedy|Horror|Sci-Fi,2003,0001000000101000000
6251,Piglet's Big Movie,Animation|Children,2003,0110000000000000000
6252,"View from the Top, A",Comedy|Romance,2003,0001010000000000000
6254,"Awful Truth, The",Comedy|Romance,1937,0001010000000000000
6255,"Bible, The (a.k.a. Bible... In the Beginning, The)",Drama,1966,0000001000000000000
6256,"House with Laughing Windows, The (La Casa dalle Finestre che Ridono)",Horror|Mystery|Thriller,1976,0000000001110000000
6257,I Am Curious (Yellow) (Jag är nyfiken - en film i gult),Documentary|Drama,1967,0000001000000010000
6258,Les Dames du Bois de Boulogne,Drama|Romance,1945,0000011000000000000
6260,"Robe, The",Drama,1953,0000001000000000000
6263,Basic,Drama|Thriller,2003,0000001001000000000
6264,"Core, The",Action|Drama|Sci-Fi|Thriller,2003,0000001101001000000
6265,Head of State,Comedy,2003,0001000000000000000
6266,What a Girl Wants,Comedy|Drama|Romance,2003,0001011000000000000
6267,Assassination Tango,Drama|Thriller,2002,0000001001000000000
6268,Raising Victor Vargas,Comedy|Drama|Romance,2002,0001011000000000000
6269,Stevie,Documentary,2002,0000000000000010000
6270,Dreams (Yume),Drama|Fantasy,1990,0000101000000000000
6271,"Day for Night (Nuit Américaine, La)",Comedy|Drama,1973,0001001000000000000
6272,Eye of God,Drama,1997,0000001000000000000
6273,In a Lonely Place,Drama|Film-Noir|Mystery|Romance,1950,0000011000010000010
6276,Wake of the Red Witch,Action|Adventure|Drama,1948,1000001100000000000
6277,Winter Kills,Drama,1979,0000001000000000000
6279,"Good Thief, The",Crime|Drama,2002,0000001010000000000
6281,Phone Booth,Drama|Thriller,2002,0000001001000000000
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira),Action|Animation|Film-Noir|Sci-Fi|Thriller,2001,0100000101001000010
6285,Levity,Drama,2003,0000001000000000000
6286,"Man Without a Past, The (Mies vailla menneisyyttä)",Comedy|Drama,2002,0001001000000000000
6287,Anger Management,Comedy,2003,0001000000000000000
6288,Better Luck Tomorrow,Crime|Drama,2002,0000001010000000000
6289,Ghosts of the Abyss,Documentary|IMAX,2003,0000000000000110000
6290,House of 1000 Corpses,Horror,2003,0000000000100000000
6291,Lilya 4-Ever (Lilja 4-ever),Drama,2002,0000001000000000000
6292,Marion Bridge,Drama,2002,0000001000000000000
6293,XX/XY,Drama|Romance,2002,0000011000000000000
6294,Bulletproof Monk,Action|Adventure|Sci-Fi,2003,1000000100001000000
6296,"Mighty Wind, A",Comedy|Drama|Musical,2003,0001001000000000100
6297,Holes,Children|Comedy|Crime|Drama,2003,0011001010000000000
6299,Winged Migration (Le Peuple migrateur),Documentary,2001,0000000000000010000
6301,Straw Dogs,Drama|Thriller,1971,0000001001000000000
6302,Beginning of the End,Sci-Fi,1957,0000000000001000000
6303,"Andromeda Strain, The",Mystery|Sci-Fi,1971,0000000000011000000
6305,Fahrenheit 451,Drama|Sci-Fi,1966,0000001000001000000
6306,I Am Trying to Break Your Heart,Documentary,2002,0000000000000010000
6308,Legal Eagles,Comedy|Crime|Romance,1986,0001010010000000000
6309,Married to It,Comedy|Drama,1991,0001001000000000000
6311,"Other Side of Heaven, The",Adventure|Drama,2001,1000001000000000000
6315,Wildcats,Comedy,1986,0001000000000000000
6316,"Wiz, The",Adventure|Children|Comedy|Fantasy|Musical,1978,1011100000000000100
6319,"My Father the Hero (Mon père, ce héros.)",Comedy|Drama,1991,0001001000000000000
6320,Scenes from a Mall,Comedy,1991,0001000000000000000
6322,Confidence,Crime|Drama|Thriller,2003,0000001011000000000
6323,Identity,Crime|Horror|Mystery|Thriller,2003,0000000011110000000
6326,City of Ghosts,Crime|Drama|Thriller,2002,0000001011000000000
6327,"Decade Under the Influence, A",Documentary,2003,0000000000000010000
6329,Manic,Drama,2001,0000001000000000000
6330,People I Know,Crime|Drama,2002,0000001010000000000
6331,Spellbound,Comedy|Documentary,2002,0001000000000010000
6332,"Lizzie McGuire Movie, The",Children|Comedy|Romance,2003,0011010000000000000
6333,X2: X-Men United,Action|Adventure|Sci-Fi|Thriller,2003,1000000101001000000
6334,Blue Car,Drama,2002,0000001000000000000
6337,Owning Mahowny,Crime|Drama|Thriller,2003,0000001011000000000
6338,Daddy Day Care,Children|Comedy,2003,0011000000000000000
6339,Man on the Train (L'Homme du train),Comedy|Drama,2002,0001001000000000000
6340,Only the Strong Survive - A Celebration of Soul,Documentary|Musical,2002,0000000000000010100
6341,"Shape of Things, The",Drama,2003,0000001000000000000
6344,101 Reykjavik (101 Reykjavík),Comedy|Drama|Romance,2000,0001011000000000000
6345,"Chorus Line, A",Comedy|Drama|Musical,1985,0001001000000000100
6346,Absolute Beginners,Musical,1986,0000000000000000100
6347,Beat Street,Drama|Musical,1984,0000001000000000100
6348,Breakin' 2: Electric Boogaloo,Musical,1984,0000000000000000100
6350,Castle in the Sky (Tenkû no shiro Rapyuta),Adventure|Animation|Children|Fantasy,1986,1110100000000000000
6351,Hysterical Blindness,Drama,2002,0000001000000000000
6354,"Carpetbaggers, The",Drama,1964,0000001000000000000
6356,Gunfight at the O.K. Corral,Western,1957,0000000000000000001
6357,High Society,Comedy|Musical|Romance,1956,0001010000000000100
6358,Kiss Me Kate,Comedy|Musical|Romance,1953,0001010000000000100
6365,"Matrix Reloaded, The",Action|Sci-Fi|Thriller,2003,0000000101001000000
6366,Dracula: Pages from a Virgin's Diary,Horror|Mystery,2001,0000000000110000000
6367,Down with Love,Comedy|Romance,2003,0001010000000000000
6368,Cinemania,Documentary,2002,0000000000000010000
6370,"Spanish Apartment, The (L'auberge Espagnole)",Comedy|Drama|Romance,2002,0001011000000000000
6371,Pokémon Heroes,Animation|Children,2003,0110000000000000000
6373,Bruce Almighty,Comedy,2003,0001000000000000000
6374,"In-Laws, The",Comedy,2003,0001000000000000000
6375,Gigantic (A Tale of Two Johns),Documentary,2002,0000000000000010000
6377,Finding Nemo,Adventure|Animation|Children|Comedy,2003,1111000000000000000
6378,"Italian Job, The",Action|Adventure|Crime|Drama,2003,1000001110000000000
6379,Wrong Turn,Horror|Thriller,2003,0000000001100000000
6380,Capturing the Friedmans,Documentary,2003,0000000000000010000
6382,Together (Han ni Zai Yiki),Drama,2002,0000001000000000000
6383,2 Fast 2 Furious,Action|Adventure|Crime|Thriller,2003,1000000111000000000
6385,Whale Rider,Drama,2002,0000001000000000000
6390,Silk Stockings,Musical,1957,0000000000000000100
6392,"Man Called Horse, A",Adventure|Drama|Western,1970,1000001000000000001
6394,Big Jake,Western,1971,0000000000000000001
6395,"Crazies, The (a.k.a. Code Name: Trixie)",Action|Drama|Horror|Sci-Fi|Thriller,1973,0000001101101000000
6396,Dementia 13,Horror|Thriller,1963,0000000001100000000
6398,Le Mans,Action|Adventure,1971,1000000100000000000
6400,Murder on a Sunday Morning (Un coupable idéal),Documentary,2001,0000000000000010000
6401,Rio Lobo,Adventure|Romance|War|Western,1970,1000010000000001001
6402,Siam Sunset,Comedy,1999,0001000000000000000
6403,"Swimmer, The",Drama,1968,0000001000000000000
6404,"White Sheik, The (Lo Sceicco bianco)",Comedy|Romance,1952,0001010000000000000
6405,Treasure Island,Adventure|Children,1950,1010000000000000000
6407,"Walk, Don't Run",Comedy|Romance,1966,0001010000000000000
6408,Animals Are Beautiful People,Comedy|Documentary,1974,0001000000000010000
6409,Bend of the River,Western,1952,0000000000000000001
6410,Car Wash,Comedy,1976,0001000000000000000
6412,Destry Rides Again,Comedy|Western,1939,0001000000000000001
6413,"Electric Horseman, The",Comedy|Western,1979,0001000000000000001
6415,Intervista,Comedy|Drama,1987,0001001000000000000
6416,King Rat,Drama|War,1965,0000001000000001000
6422,Shenandoah,Drama|War|Western,1965,0000001000000001001
6427,"Railway Children, The",Children|Drama,1970,0010001000000000000
6428,Two Mules for Sister Sara,Comedy|War|Western,1969,0001000000000001001
6429,Winchester '73,Western,1950,0000000000000000001
6430,Ziggy Stardust and the Spiders from Mars,Documentary|Musical,1973,0000000000000010100
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom)",Documentary,1929,0000000000000010000
6435,Operation Pacific,Drama|War,1951,0000001000000001000
6436,This Boy's Life,Drama,1993,0000001000000000000
6437,13 Rue Madeleine,Thriller|War,1947,0000000001000001000
6439,Attack,Drama|War,1956,0000001000000001000
6440,Barton Fink,Comedy|Drama|Thriller,1991,0001001001000000000
6441,Battle of Britain,War,1969,0000000000000001000
6442,Belle époque,Comedy|Romance,1992,0001010000000000000
6443,"Big Trail, The",Adventure|Romance|Western,1930,1000010000000000001
6445,Cloak and Dagger,Drama|Romance,1946,0000011000000000000
6446,"Comancheros, The",Action|Adventure|Drama|Romance,1961,1000011100000000000
6447,Duel at Diablo,War,1966,0000000000000001000
6448,"Flight of the Phoenix, The",Action|Adventure|Drama,1965,1000001100000000000
6450,"Heaven Knows, Mr. Allison",Drama|War,1957,0000001000000001000
6451,"Hot Rock, The",Comedy|Crime,1972,0001000010000000000
6452,"Long, Hot Summer, The",Drama,1958,0000001000000000000
6453,Man of Aran,Documentary,1934,0000000000000010000
6454,Music Box,Drama,1989,0000001000000000000
6455,North to Alaska,Comedy|Western,1960,0001000000000000001
6457,Sink the Bismark!,Action|Drama|War,1960,0000001100000001000
6458,"Blue Max, The",Adventure|Drama|War,1966,1000001000000001000
6459,"Desert Fox, The",Drama|War,1951,0000001000000001000
6460,"Trial, The (Le Procès)",Drama,1962,0000001000000000000
6461,"Unforgiven, The",Drama|Western,1960,0000001000000000001
6462,"Undefeated, The",Western,1969,0000000000000000001
6463,Divine Trash,Documentary,1998,0000000000000010000
6464,Good Burger,Comedy,1997,0001000000000000000
6466,Mississippi Masala,Drama|Romance,1991,0000011000000000000
6467,Jenny Lamour (Quai des Orfèvres),Crime|Drama,1947,0000001010000000000
6471,Defence of the Realm,Thriller,1985,0000000001000000000
6472,Eat a Bowl of Tea,Romance,1989,0000010000000000000
6473,Half Moon Street,Drama|Thriller,1986,0000001001000000000
6474,"Truce, The (a.k.a. La Tregua)",Drama,1996,0000001000000000000
6475,Opportunity Knocks,Comedy,1990,0001000000000000000
6476,Shattered,Mystery|Thriller,1991,0000000001010000000
6477,"Song of Bernadette, The",Drama,1943,0000001000000000000
6482,Dumb and Dumberer: When Harry Met Lloyd,Comedy,2003,0001000000000000000
6483,From Justin to Kelly,Musical|Romance,2003,0000010000000000100
6484,Hollywood Homicide,Action|Crime|Drama,2003,0000001110000000000
6485,Rugrats Go Wild!,Adventure|Animation|Children|Comedy,2003,1111000000000000000
6486,"Hard Word, The",Comedy|Crime|Drama|Thriller,2002,0001001011000000000
6487,"Heart of Me, The",Drama|Romance,2002,0000011000000000000
6490,Manito,Drama,2002,0000001000000000000
6492,Tycoon (Oligarkh),Drama,2002,0000001000000000000
6493,Alex and Emma,Comedy|Drama|Romance,2003,0001011000000000000
6497,Is Paris Burning? (Paris brûle-t-il?),Drama|War,1966,0000001000000001000
6498,Murphy's War,War,1971,0000000000000001000
6499,Orphans of the Storm,Drama,1921,0000001000000000000
6500,"Satanic Rites of Dracula, The",Horror,1974,0000000000100000000
6502,28 Days Later,Horror|Sci-Fi,2002,0000000000101000000
6503,Charlie's Angels: Full Throttle,Action|Adventure|Comedy|Crime|Thriller,2003,1001000111000000000
6504,Gasoline (Benzina),Crime,2001,0000000010000000000
6506,Fulltime Killer (Chuen jik sat sau),Action|Thriller,2001,0000000101000000000
6508,"Bank, The",Thriller,2001,0000000001000000000
6509,Ali: Fear Eats the Soul (Angst essen Seele auf),Drama|Romance,1974,0000011000000000000
6511,Jesus,Drama,1979,0000001000000000000
6512,"Long Ships, The",Adventure,1963,1000000000000000000
6513,Made for Each Other,Comedy|Drama|Romance,1939,0001011000000000000
6515,You Only Live Once,Crime|Film-Noir,1937,0000000010000000010
6516,Anastasia,Drama,1956,0000001000000000000
6519,Fun with Dick and Jane,Comedy,1977,0001000000000000000
6520,Knights of the Round Table,Adventure|Drama,1953,1000001000000000000
6522,Man's Favorite Sport?,Comedy,1964,0001000000000000000
6523,Mr. Baseball,Comedy|Romance,1992,0001010000000000000
6526,Rhapsody in August (Hachigatsu no rapusodî),Drama,1991,0000001000000000000
6528,Start the Revolution Without Me,Comedy,1970,0001000000000000000
6530,"Tenant, The",Horror|Mystery|Thriller,1976,0000000001110000000
6531,"Hour of the Pig, The",Crime|Drama|Mystery,1993,0000001010010000000
6533,"What's Up, Doc?",Comedy,1972,0001000000000000000
6534,Hulk,Action|Adventure|Sci-Fi,2003,1000000100001000000
6535,"Legally Blonde 2: Red, White & Blonde",Comedy,2003,0001000000000000000
6536,Sinbad: Legend of the Seven Seas,Adventure|Animation|Children|Comedy,2003,1111000000000000000
6537,Terminator 3: Rise of the Machines,Action|Adventure|Sci-Fi,2003,1000000100001000000
6538,Swimming Pool,Drama|Mystery|Thriller,2003,0000001001010000000
6539,Pirates of the Caribbean: The Curse of the Black Pearl,Action|Adventure|Comedy|Fantasy,2003,1001100100000000000
6540,Madame Satã,Drama,2002,0000001000000000000
6541,"League of Extraordinary Gentlemen, The",Action|Adventure|Drama|Sci-Fi,2003,1000001100001000000
6542,"Cuckoo, The (Kukushka)",Comedy|Drama|War,2002,0001001000000001000
6545,I Capture the Castle,Drama|Romance,2003,0000011000000000000
6547,Northfork,Drama|Fantasy,2003,0000101000000000000
6548,Bad Boys II,Action|Comedy|Crime|Thriller,2003,0001000111000000000
6550,Johnny English,Action|Comedy|Thriller,2003,0001000101000000000
6551,"Anarchist Cookbook, The",Comedy|Romance,2002,0001010000000000000
6552,Dirty Pretty Things,Drama|Thriller,2002,0000001001000000000
6554,Garage Days,Comedy|Musical,2002,0001000000000000100
6555,On the Run (Cavale),Thriller,2002,0000000001000000000
6558,Curly Sue,Comedy|Drama,1991,0001001000000000000
6559,Little Giants,Children|Comedy,1994,0011000000000000000
6560,Loose Cannons,Action|Comedy,1990,0001000100000000000
6561,"Mouse That Roared, The",Comedy|War,1959,0001000000000001000
6563,Masked & Anonymous,Comedy|Drama,2003,0001001000000000000
6564,Lara Croft Tomb Raider: The Cradle of Life,Action|Adventure|Comedy|Romance|Thriller,2003,1001010101000000000
6565,Seabiscuit,Drama,2003,0000001000000000000
6566,Spy Kids 3-D: Game Over,Action|Adventure|Children,2003,1010000100000000000
6567,Buffalo Soldiers,Comedy|Crime|Drama|War,2001,0001001010000001000
6568,Camp,Comedy|Musical,2003,0001000000000000100
6569,Hotel,Comedy|Drama|Horror,2001,0001001000100000000
6570,Lucia Lucia (La Hija del Canibal),Comedy|Drama,2003,0001001000000000000
6578,"Kiss Me, Stupid",Comedy,1964,0001000000000000000
6579,"One, Two, Three",Comedy,1961,0001000000000000000
6581,"Private Life of Sherlock Holmes, The",Comedy|Drama|Mystery,1970,0001001000010000000
6582,Remo Williams: The Adventure Begins,Action|Comedy|Crime|Thriller,1985,0001000111000000000
6583,"Blood of Heroes, The",Action|Sci-Fi,1988,0000000100001000000
6584,"What's Up, Tiger Lily?",Adventure|Comedy|Crime|Thriller,1966,1001000011000000000
6586,American Wedding,Comedy,2003,0001000000000000000
6587,Gigli,Action|Crime|Drama,2003,0000001110000000000
6588,And Now... Ladies and Gentlemen,Romance|Thriller,2002,0000010001000000000
6591,"Magdalene Sisters, The",Drama,2002,0000001000000000000
6592,"Secret Lives of Dentists, The",Drama,2002,0000001000000000000
6593,Freaky Friday,Comedy|Drama,2003,0001001000000000000
6595,S.W.A.T.,Action|Thriller,2003,0000000101000000000
6596,"Divorce, Le",Comedy|Drama|Romance,2003,0001011000000000000
6598,Step Into Liquid,Documentary,2002,0000000000000010000
6599,Accattone,Drama,1961,0000001000000000000
6601,Big Trouble,Comedy,1986,0001000000000000000
6603,"Double Life, A",Crime|Drama|Film-Noir,1947,0000001010000000010
6605,"Man in the Glass Booth, The",Drama,1975,0000001000000000000
6607,"Red Pony, The",Drama,1949,0000001000000000000
6609,"Gospel According to St. Matthew, The (Il Vangelo secondo Matteo)",Drama,1964,0000001000000000000
6610,"Honeymoon Killers, The",Crime|Thriller,1970,0000000011000000000
6611,Umberto D.,Drama,1952,0000001000000000000
6612,Brother's Keeper,Documentary,1992,0000000000000010000
6614,I Love You to Death,Comedy|Crime,1990,0001000010000000000
6615,Freddy Vs. Jason,Action|Horror|Thriller,2003,0000000101100000000
6617,Open Range,Western,2003,0000000000000000001
6618,Shaolin Soccer (Siu lam juk kau),Action|Comedy,2001,0001000100000000000
6619,Uptown Girls,Comedy,2003,0001000000000000000
6620,American Splendor,Comedy|Drama,2003,0001001000000000000
6623,Passionada,Comedy|Romance,2002,0001010000000000000
6624,Agent Cody Banks,Action|Adventure|Children|Fantasy,2003,1010100100000000000
6625,Camp Nowhere,Adventure|Children|Comedy,1994,1011000000000000000
6626,"Cemetery Club, The",Comedy|Drama|Romance,1993,0001011000000000000
6629,House of Wax,Crime|Horror|Mystery|Thriller,1953,0000000011110000000
6636,"Sure Thing, The",Comedy|Romance,1985,0001010000000000000
6638,Valley Girl,Comedy|Romance,1983,0001010000000000000
6639,Wait Until Dark,Drama|Horror|Thriller,1967,0000001001100000000
6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages),Drama,2000,0000001000000000000
6643,Tokyo Story (Tôkyô monogatari),Drama,1953,0000001000000000000
6644,"Green Ray, The (Rayon vert, Le)",Drama|Romance,1986,0000011000000000000
6645,THX 1138,Adventure|Drama|Sci-Fi,1971,1000001000001000000
6646,Valley of the Dolls,Drama,1967,0000001000000000000
6648,Chunhyang,Drama|Musical|Romance,2000,0000011000000000100
6649,Tunes of Glory,Drama,1960,0000001000000000000
6650,Kind Hearts and Coronets,Comedy|Drama,1949,0001001000000000000
6651,Ash Wednesday,Crime|Drama,2002,0000001010000000000
6652,Joe Kidd,Western,1972,0000000000000000001
6656,Attack of the Puppet People,Horror|Sci-Fi,1958,0000000000101000000
6657,"Beast from 20,000 Fathoms, The",Sci-Fi,1953,0000000000001000000
6658,10,Comedy|Romance,1979,0001010000000000000
6659,Tremors,Comedy|Horror|Sci-Fi,1990,0001000000101000000
6660,"Red Shoes, The",Drama|Fantasy|Musical|Romance,1948,0000111000000000100
6661,Me & Isaac Newton,Documentary,1999,0000000000000010000
6662,"Pink Panther, The",Comedy|Crime,1963,0001000010000000000
6663,"Pink Panther Strikes Again, The",Comedy|Crime,1976,0001000010000000000
